longitude,latitude,zipcode
-88.954174,40.477735,61710
-90.44563,38.985138,62037
-88.15174,39.989282,61864
-88.83922,37.613705,62922
-89.05595,42.213439,61109
-87.95169,42.290922,60048
-90.22212,40.859964,61436
-89.37069,41.289819,61315
-89.66723,38.002188,62288
-89.33485,37.901441,62994
-88.62883,38.95232,62443
-87.68963,41.045785,60964
-89.06906,37.963264,62865
-89.13627,40.600045,61725
-89.47618,37.727109,62940
-88.08704,41.980761,60172
-89.21239,41.380259,61329
-88.70948,40.740106,61726
-90.26153,39.698311,62651
-88.42783,41.089453,60420
-88.13528,39.25287,62428
-90.54835,40.972589,61435
-88.62727,40.56944,61728
-90.16063,41.117342,61414
-87.73629,39.92804,61850
-88.144475,41.980896,60133
-89.83062,42.381064,61048
-90.11431,38.720938,62040
-89.606017,39.749457,62662
-87.67563,39.113033,62433
-88.53552,41.529433,60541
-87.62874,41.882937,60602
-88.10828,42.067809,60195
-89.1297,42.25517,61102
-87.68424,41.539384,60422
-90.1938,40.776079,61458
-89.3617,37.618822,62975
-89.606017,39.749457,62777
-89.94561,42.455036,61059
-91.26301,40.587769,62358
-90.6681,40.456986,61455
-88.92096,38.084617,62897
-89.186317,37.277483,62792
-88.15575,40.307065,61866
-88.981511,39.853981,62525
-90.36871,40.948073,61401
-90.5979,41.30589,61276
-89.8757,39.280289,62626
-88.088716,41.839679,60599
-88.88278,40.990965,61333
-87.70376,40.059068,61817
-89.20884,38.22669,62831
-89.10696,41.543149,61342
-89.786723,40.031115,62659
-88.223655,42.079336,60179
-89.71842,41.513879,61346
-89.10462,39.279357,62553
-88.19452,41.82552,60555
-88.7909,38.281485,62872
-89.74886,38.884434,62001
-87.5557,41.719973,60617
-90.214412,40.932207,61402
-89.569207,40.765301,61632
-89.73555,42.15834,61078
-89.651987,40.640002,61641
-88.19454,38.365545,62843
-87.65984,38.738226,62439
-88.420178,41.936977,60147
-87.69589,39.396463,62441
-88.343237,39.809913,61593
-87.65282,41.814283,60609
-89.05291,37.973175,62822
-88.69466,37.458878,62985
-89.606017,39.749457,62794
-89.25106,41.265597,61340
-89.48336,41.036199,61565
-87.68732,41.811929,60663
-87.92289,39.556054,61933
-89.415831,37.758646,62902
-90.135645,38.30426,62256
-89.1632,37.152714,62996
-89.34153,37.159227,62969
-89.592597,40.689637,61634
-89.6807,38.520285,62265
-89.65687,40.40943,61534
-87.79562,41.887980999999996,60301
-89.34371,41.707588,61310
-87.84158,42.01183,60068
-88.17257,41.977477,60103
-88.73257,38.041978,62860
-87.60444,41.744834,60619
-87.75016,42.104127,60093
-89.054,38.859515,62885
-88.07693,40.004053,61877
-87.86922,39.32463,62442
-89.92236,41.412944,61234
-88.95361,38.623789,62881
-87.84862,42.451371,60099
-89.50654,40.914377,61523
-89.94259,40.953365,61451
-90.03125,39.891861,62612
-89.170527,42.325364,61105
-87.610053,42.322814,60011
-88.95184,37.239385,62941
-90.84253,39.696523,62357
-88.41296,41.706034,60512
-89.611146,40.796887,61638
-87.68732,41.811929,60499
-87.96041,41.837716,60523
-87.839627,38.98981,62464
-90.29556,40.617275,61431
-90.24422,40.688615,61544
-88.16553,37.712847,62984
-88.75367,40.119483,61882
-89.804293,41.902977,61017
-90.09533,38.833898,62048
-90.56334,40.496817,61416
-88.428,39.01077,62424
-88.22167,42.441869,60081
-89.28004,40.628105,61742
-88.7821,39.529092,62534
-87.64569,40.096186,61833
-88.7591,38.857185,62838
-87.785286,41.335445,60648
-89.97361,41.098764,61449
-89.46031,40.613788,61550
-89.606017,39.749457,62723
-87.69618,40.624025,60953
-89.96998,40.095009,62673
-90.08365,39.348487,62649
-88.45609,39.125573,62467
-88.04917,42.10979,60067
-87.68828,42.030327,60202
-89.23432,41.435197,61312
-89.47436,40.291512,62635
-87.88582,41.536782,60448
-87.92717,42.188074,60069
-90.24769,39.576392,62668
-88.3404,39.183055,62445
-91.1106,39.876235,62347
-88.0252,38.93148,62459
-89.43404,38.605187,62219
-87.68732,41.811929,60681
-90.09885,38.095119,62277
-88.084208,41.52543,60434
-89.56053,40.186852,62671
-90.58714,41.466752,61202
-87.62722,39.90241,61870
-87.64464,41.244016,60940
-88.69,41.645998,60552
-89.718401,40.744179,61628
-87.6187,41.860019,60605
-90.82654,40.734056,61460
-88.9516,41.792378,60530
-91.168221,40.571353,62329
-87.81014,39.805101,61940
-89.72066,40.087711,62642
-87.70378,41.991381,60659
-87.96883,41.407474,60442
-89.36746,40.149927,62656
-87.83769,39.138761,62413
-88.00464,38.994595,62480
-89.44078,41.543342,61349
-87.6101,41.511307,60411
-89.44123,40.247835,62643
-91.25029,40.396983,62334
-88.967551,38.16542,62866
-89.00839,42.306666,61114
-88.25922,42.037176,60120
-90.6159,39.128014,62047
-87.60215,41.801525,60615
-87.69274,41.51829,60461
-90.3405,38.997296,62022
-90.74246,40.147818,62319
-87.68732,41.811929,60667
-89.60258,38.517125,62215
-88.28284,37.511139,62931
-87.63538,41.888627,60654
-87.8163,41.97508,60656
-89.08355,37.766029,62918
-90.54252,39.103735,62031
-88.86332,39.93706,62554
-89.04186,42.352539,61115
-87.72312,39.175832,62478
-87.70192,40.306282,61848
-89.62,40.936244,61526
-90.93608,40.957929,61469
-90.29334,41.292977,61233
-87.83865,41.858028,60141
-89.15936,39.965691,62543
-88.99803,40.51032,61790
-87.71791,42.096428,60693
-89.11908,38.164136,62883
-90.05501,40.489747,61563
-89.2107,40.426186,61774
-89.44025,42.046139,61054
-88.26994,40.465744,60933
-88.24268,41.778379,60519
-87.81825,40.572516,60926
-89.94305,38.733748,62026
-88.15231,42.160791,60010
-88.088716,41.839679,60566
-88.593764,39.148234,62407
-87.55365,41.655423,60633
-87.91691,39.706131,61917
-88.11524,40.375602,60949
-90.15411,38.6807,62060
-90.99193,39.510835,62370
-88.24322,40.114931,61820
-88.87171,39.777116,62549
-87.99744,39.802798,61942
-87.7599,41.844382,60804
-88.95928,39.925806,62535
-90.50153,40.401282,61411
-90.08116,39.609647,62638
-87.7738,41.787982,60638
-88.92968,37.724504,62959
-89.79161,38.303147,62255
-88.56,39.123807,62401
-88.31849,42.17315,60102
-88.74726,42.401104,61012
-88.45985,39.704391,61911
-89.03347,42.280019,61107
-89.56986,41.69339,61042
-90.57639,41.426583,61264
-90.27637,41.183299,61490
-87.59865,41.626839,60419
-88.24393,37.796784,62979
-88.53537,38.374398,62886
-90.541585,41.520333,61299
-89.606017,39.749457,62764
-89.55998,38.377193,62214
-89.12574,42.292221,61101
-89.89138,40.691022,61569
-88.91864,38.735571,62807
-90.343228,41.585883,61278
-88.07823,39.801562,61941
-87.66502,38.869453,62427
-90.22941,39.730234,62650
-87.68732,41.811929,60065
-90.77809,39.440654,62355
-89.5973,38.780229,62273
-87.99624,40.706634,60955
-87.83557,41.746432,60458
-89.43066,37.305331,62957
-88.78895,41.620636,60531
-88.3121,38.219997,62862
-87.61289,41.544584,60425
-89.99885,40.392048,61543
-89.961825,38.299507,62248
-89.00751,42.110548,61052
-89.718401,40.744179,61643
-88.84665,42.364394,61065
-89.69902,39.676558,62629
-89.46289,41.504603,61328
-88.57375,40.0334,61856
-88.72633,39.889596,61818
-89.44294,40.701037,61571
-89.606017,39.749457,62786
-88.088716,41.839679,60572
-88.3495,42.384504,60097
-88.61034,42.242199,60152
-91.17125,40.467994,62336
-88.07891,41.920228,60139
-89.313593,42.045123,61043
-90.42469,40.368358,61482
-89.82436,42.111421,61046
-89.88669,39.735761,62670
-87.76252,42.130976,60022
-90.00059,39.14665,62685
-90.00104,38.53895,62226
-88.14732,41.109101,60969
-90.54502,39.430595,62050
-90.35566,41.02572,61439
-88.97586,42.245596,61112
-89.38796,38.078231,62274
-88.47715,39.223922,62462
-89.30296,38.460331,62803
-90.852226,41.336752,61237
-87.6665,41.973181,60640
-88.84734,41.35263,61350
-87.84013,41.92583,60171
-87.82318,41.812331,60534
-87.93384,39.909736,61810
-88.25218,41.760067,60504
-89.09369,42.101928,61020
-89.39583,41.435327,61323
-90.87779,39.450931,62366
-90.46107,39.628929,62694
-89.07794,41.466102,61372
-87.89201,41.598255,60467
-89.50721,37.871546,62907
-88.26498,37.703552,62954
-89.21243,41.4276,61317
-87.68732,41.811929,60672
-89.59324,39.053344,62091
-87.93621,42.065427,60056
-88.84223,41.998231,60111
-87.70256,41.971614,60625
-90.74134,39.983824,62353
-90.615975,41.554901,61266
-90.87087,40.555678,61420
-88.088716,41.839679,60189
-90.85925,40.854865,61418
-88.21636,38.48679,62446
-88.31664,42.265643,60012
-89.01261,37.980455,62819
-90.54614,39.241734,62027
-89.86649,41.09638,61483
-87.89627,41.91823,60164
-90.39047,41.497667,61239
-90.30177,41.697188,61242
-89.88059,39.847253,62677
-89.40909,39.205747,62051
-88.86505,39.251624,62422
-87.70814,41.642933,60472
-90.31978,41.599642,61275
-88.28118,39.393267,62440
-89.19057,40.528515,61732
-87.68732,41.811929,60671
-90.352444,39.979614,62622
-90.200747,39.858933,62660
-90.50006,41.490333,61265
-90.36813,41.189123,61413
-90.651349,39.564228,62652
-89.03886,41.21076,61370
-88.13688,41.918578,60188
-89.15191,39.838505,62551
-87.80716,40.306774,61865
-90.14606,38.325969,62298
-87.743454,41.818682,60650
-89.58242,42.119619,61030
-89.04738,38.614141,62870
-88.93959,37.279433,62956
-88.6899,41.921121,60112
-87.76815,38.720425,62417
-90.74617,39.781349,62362
-88.5296,40.213607,61854
-87.81091,41.99623,60631
-87.75415,41.921431,60639
-89.40841,40.784412,61548
-89.506695,40.874269,61562
-88.87747,38.911662,62857
-87.72913,38.528202,62410
-89.24091,37.940448,62927
-87.87642,41.882924,60104
-89.718401,40.744179,61653
-87.60159,40.876303,60931
-90.51766,40.550883,61422
-87.82587,39.907331,61876
-89.17587,37.612173,62958
-87.91052,41.886794,60163
-87.716074,40.966993,60956
-89.653399,39.79885,62706
-90.73137,41.202461,61231
-87.58356,40.827011,60945
-88.62439,38.190536,62828
-90.355505,40.553989,61457
-88.37184,37.716434,62934
-88.38326,41.944577,60175
-91.15278,40.630407,62330
-87.79095,41.836981,60402
-89.899569,38.013132,62259
-87.86309,42.286222,60044
-88.93138,38.192726,62816
-88.62995,39.724744,61937
-90.64246,39.322422,62053
-89.93996,38.532311,62221
-88.03308,40.598963,60918
-90.67372,39.079147,62006
-88.57626,41.91842,60151
-88.15583,38.087838,62821
-89.47408,40.513656,61568
-88.95637,39.878041,62526
-87.62408,41.350484,60401
-87.66475,40.543697,60973
-88.73274,40.537652,61730
-89.05465,39.759905,62514
-88.088716,41.839679,60598
-87.68732,41.811929,60694
-88.5036,42.086218,60140
-87.82825,41.723782,60457
-90.71359,39.236358,62045
-89.606017,39.749457,62767
-88.73381,37.342538,62943
-87.80678,41.742432,60455
-88.24338,42.217523,60013
-90.32442,39.114762,62052
-90.01499,39.429687,62674
-90.66923,39.817702,62323
-89.576628,40.743266,61616
-87.72199,41.879365,60624
-90.82607,40.696535,61471
-87.58163,40.231345,61814
-87.68732,41.811929,60701
-89.509113,40.87671,61652
-89.5286,38.439574,62271
-88.18649,41.04699,60917
-87.8704,41.829831,60526
-88.25646,39.273828,62468
-88.3708,40.112616,61815
-90.17052,38.67065,62090
-88.43884,42.316121,60098
-87.672553,41.867532,60692
-89.17366,41.350864,61320
-87.81,41.784832,60501
-90.43908,40.661165,61415
-90.42314,40.005505,62618
-87.74055,41.901485,60651
-91.37791,40.180236,62348
-89.09581,38.751756,62875
-89.20166,38.647775,62283
-90.57421,38.91384,62036
-87.907066,42.024278,60019
-90.13748,40.39309,61542
-87.81563,42.032379,60714
-90.41788,41.518733,61244
-88.85664,40.122884,61750
-89.170527,42.325364,61125
-89.650381,38.227604,62270
-89.35051,39.969864,62541
-90.31576,40.500643,61477
-90.30833,38.299904,62295
-89.88852,38.318253,62264
-90.11832,41.200711,61419
-88.088716,41.839679,60186
-89.8297,40.577778,61533
-87.85477,41.857931,60155
-88.54208,37.725834,62946
-88.2532,39.981936,61880
-90.27031,41.372408,61274
-89.54255,41.905844,61091
-89.44945,39.588585,62570
-89.84805,39.669508,62661
-88.0821,40.526477,60948
-88.74922,37.913984,62890
-88.15261,41.875228,60190
-87.68732,41.811929,60677
-88.29315,40.126854,61822
-91.0368,39.704649,62312
-90.06937,39.260146,62630
-88.28891,42.101502,60118
-88.69727,41.336202,61341
-88.11971,39.685822,61930
-88.088716,41.839679,60527
-87.68732,41.811929,60669
-90.07575,38.598175,62203
-89.54888,38.812744,62275
-89.28092,39.114972,62032
-90.34046,41.483484,61241
-90.23039,39.261499,62081
-87.7885,41.87355,60304
-87.68732,41.811929,60168
-89.71168,38.122112,62286
-87.703639,38.710336,62415
-89.90389,38.425949,62243
-88.33357,38.101667,62835
-87.86464,38.351613,62852
-89.97654,38.50046,62220
-89.19246,37.707763,62901
-88.19634,41.707118,60564
-89.65194,40.49271,61564
-88.01982,39.122158,62481
-91.0123,41.223984,61272
-89.10348,39.136284,62080
-88.14328,42.263181,60084
-87.9939,38.452172,62815
-90.64466,40.918849,61462
-89.63633,40.709237,61604
-87.68732,41.811929,60664
-90.7612,40.581413,61475
-88.420178,41.936977,60183
-87.81421,42.205724,60040
-87.84303,42.124576,60062
-87.63292,41.649717,60827
-87.68732,41.811929,60665
-90.80998,41.095037,61476
-90.91347,40.727428,61480
-89.606017,39.749457,62757
-87.92996,41.772915,60521
-87.68732,41.811929,60675
-87.77869,41.702482,60415
-90.00698,40.147371,62655
-89.46228,42.407384,61070
-87.85152,38.732726,62466
-88.10719,42.037108,60194
-87.59909,41.597472,60473
-90.40384,41.254936,61468
-91.36598,40.531825,62354
-89.10964,37.199769,62970
-89.718401,40.744179,61651
-88.53431,38.090004,62859
-89.06891,41.935139,61068
-91.05746,40.232385,62316
-89.421584,39.261791,62076
-89.78797,40.442037,61546
-90.09632,40.466397,61519
-88.98815,41.690735,61353
-89.26889,41.638122,61367
-89.84111,41.394429,61344
-90.76896,39.328077,62070
-88.548695,37.801972,62965
-88.50469,37.999757,62829
-89.606017,39.749457,62739
-87.89058,42.047178,60016
-88.00222,41.931573,60101
-89.33971,37.771806,62966
-87.90101,41.872997,60162
-89.46415,39.017877,62019
-89.35449,41.543813,61374
-90.55791,39.818631,62665
-88.02196,41.972328,60143
-89.16184,38.436236,62848
-87.80536,41.078981,60910
-89.04226,38.01492,62891
-90.38717,41.105401,61472
-88.33066,42.226623,60014
-89.27691,41.53364,61330
-90.80333,40.421857,62326
-88.9543,42.222221,61016
-89.45643,39.824457,62520
-89.19356,38.282464,62876
-89.33462,37.571235,62905
-87.66854,41.776633,60636
-88.13861,39.783794,61919
-88.40325,41.243419,60444
-88.088716,41.839679,60117
-89.06852,37.996241,62825
-90.45631,41.200936,61465
-88.52571,37.374723,62938
-89.536369,39.848201,62716
-91.37415,39.929597,62301
-87.85202,42.326072,60064
-89.84638,38.889879,62046
-88.36942,42.099479,60136
-89.73423,39.077557,62069
-87.68732,41.811929,60685
-89.923215,39.128248,62676
-89.11324,39.867151,62537
-88.29699,41.756129,60505
-88.35875,38.764802,62879
-88.34937,40.966528,60934
-90.9284,41.369036,61259
-88.07462,41.703097,60440
-90.29705,41.030951,61488
-89.94935,39.039382,62014
-90.95426,40.151799,62346
-88.52606,42.229437,60180
-88.63491,39.354837,62465
-88.97442,40.32122,61745
-87.62325,41.886456,60601
-87.86014,39.646359,61949
-88.58448,38.34239,62895
-89.91216,41.522044,61258
-87.99407,38.625864,62419
-88.17881,38.974018,62448
-89.03266,40.893593,61760
-89.76891,40.558329,61539
-88.10284,41.429681,60421
-88.014072,42.097976,60038
-89.21207,41.111077,61336
-89.9396,39.583983,62692
-87.81922,42.07672,60025
-89.667939,42.355422,61076
-89.93366,39.944264,62688
-88.68292,41.527585,60551
-89.20847,41.332908,61362
-88.91932,41.599139,60518
-89.54053,40.590353,61535
-87.97291,38.378706,62818
-89.325581,37.152775,62913
-88.73912,39.062913,62411
-89.38453,38.346578,62263
-88.21246,40.109647,61801
-89.70575,41.118359,61426
-90.09248,41.978758,61285
-88.2601,39.190088,62436
-90.27171,40.910079,61448
-88.6087,39.806718,61929
-88.05859,42.199957,60047
-88.39957,40.885397,61769
-89.79432,38.481674,62258
-89.606017,39.749457,62766
-89.8028,39.436584,62640
-88.87876,39.317235,62438
-89.480688,40.300508,62605
-89.926068,39.260862,62683
-90.47345,40.614899,61470
-89.0149,41.37061,61373
-89.22353,40.619306,61729
-89.38586,41.030697,61540
-90.16313,40.167991,62617
-89.64379,39.819,62702
-89.85425,39.068901,62093
-89.62737,40.678037,61605
-88.37124,38.460323,62842
-89.72628,40.619174,61547
-89.33547,37.097546,62962
-87.63014,41.880446,60603
-90.22147,39.362285,62044
-89.91207,38.589849,62269
-90.48002,39.477337,62078
-89.650232,40.56071,61555
-88.33505,38.835884,62434
-87.68732,41.811929,60454
-87.80956,42.181875,60035
-88.6494,41.169068,60470
-90.08536,38.8494,62084
-89.2128,41.982993,61015
-87.97778,41.795358,60559
-89.595147,40.699937,61636
-88.07169,38.375576,62806
-87.79286,42.056529,60029
-88.8232,38.455562,62889
-88.34267,38.268959,62809
-88.81261,39.869841,62552
-89.80775,38.049616,62297
-88.29184,39.793493,61953
-89.541017,39.852361,62761
-89.23151,37.907619,62932
-87.97138,40.192015,61871
-87.84378,41.664582,60464
-89.10358,40.091729,61749
-88.23794,41.105629,60961
-90.31205,40.94399,61430
-89.21039,37.214012,62976
-87.684506,42.058629,60208
-89.96623,41.819003,61270
-88.43238,41.935616,60568
-88.35735,38.374627,62837
-90.72045,39.71345,62340
-87.88919,40.27363,61812
-89.761171,42.332038,61027
-88.74344,42.255617,61038
-87.99681,39.4505,62474
-88.29306,40.757447,60921
-89.9551,38.819297,62025
-89.606017,39.749457,62736
-88.88016,37.422815,62995
-89.07602,42.25537,61104
-87.90949,38.384799,62811
-87.95553,40.296282,61862
-89.89007,38.011729,62241
-88.93037,37.894496,62896
-90.09418,38.860447,62095
-89.67982,39.7778,62704
-91.25754,39.98152,62338
-88.12824,41.728738,60565
-89.80769,39.397248,62672
-89.46592,40.02489,62634
-91.20372,40.160393,62349
-88.072522,42.056376,60196
-89.59799,40.755343,61614
-87.63369,41.470084,60475
-88.75786,40.345004,61752
-89.2134,39.11204,62011
-89.77739,38.706847,62281
-89.85029,40.008726,62675
-90.58121,38.968323,62013
-88.425931,42.025776,60170
-88.76647,42.102014,60145
-87.79654,41.944454,60634
-90.66845,40.249363,61452
-87.63685,40.040115,61883
-89.29128,38.761214,62253
-90.78642,39.606349,62363
-90.2272,38.200113,62244
-88.25503,41.230524,60407
-88.864303,40.519236,61702
-89.02573,42.326227,61111
-88.06285,41.869779,60137
-90.64813,39.563598999999996,62352
-89.60101,40.29916,62682
-87.9667,40.883641,60911
-88.088716,41.839679,60197
-87.63126,41.8474,60616
-89.05943,41.292401,61348
-89.2073,40.139482,62512
-88.51546,40.741158,61739
-87.6877,41.880682,60612
-88.48855,38.667752,62839
-89.32248,38.887748,62284
-87.610053,42.322814,60075
-89.08246,42.303365,61103
-90.12858,42.099635,61074
-89.91237,42.320303,61044
-87.88046,41.90158,60165
-88.01334,41.761463,60516
-89.04364,40.986256,61358
-89.606017,39.749457,62746
-87.69958,39.608494,61944
-88.981511,39.853981,62527
-90.293302,39.376153,62098
-90.40655,39.433041,62092
-88.39925,37.567779,62947
-89.63015,41.073398,61424
-89.2487,39.855984,62539
-87.68732,41.811929,60683
-89.42755,39.591537,62517
-88.238292,37.500757,62955
-88.98629,40.515485,61761
-88.15018,39.858506,61956
-88.19022,41.52493,60431
-89.63382,40.567088,61554
-88.92907,39.828586,62521
-88.82807,41.234167,61325
-89.68226,38.964162,62074
-89.76182,41.788761,61037
-88.36923,38.185822,62887
-88.34815,37.426076,62982
-88.21399,42.065827,60192
-89.65936,39.642083,62536
-87.65282,41.740483,60620
-87.72398,41.561134,60478
-89.67147,40.642049,61607
-91.07407,40.020397,62320
-90.13819,39.038752,62012
-89.32778,40.615875,61733
-87.71155,41.777482,60629
-88.27227,42.121188,60110
-89.606017,39.749457,62769
-89.63382,42.375078,61013
-90.03901,41.172197,61434
-90.89509,39.756139,62314
-87.7175,42.048879,60203
-88.37421,39.474889,61938
-87.81718,41.893031,60305
-88.088716,41.839679,60138
-88.09995,42.46617,60002
-89.60516,38.607817,62216
-88.04814,42.051927,60173
-89.170527,42.325364,61106
-89.29547,40.920631,61570
-88.56139,39.918042,61813
-90.143114,39.852164,62616
-87.90005,39.006483,62449
-88.28676,40.873,60929
-88.72896,38.362934,62814
-88.42891,42.171973,60142
-88.134469,41.878878,60127
-87.92816,42.105576,60070
-87.87605,41.788536,60525
-87.66325,39.786334,61924
-90.20392,41.590161,61257
-87.99863,39.299447,62420
-87.65432,41.922682,60614
-89.58805,39.901588,62684
-89.27713,41.747471,61331
-87.82977,41.699432,60465
-87.54638,41.614188,60409
-88.74617,41.924127,60115
-90.46726,41.100353,61466
-91.21256,39.97863,62306
-89.60081,41.546706,61376
-87.62818,41.877589,60604
-88.18667,40.625486,60962
-89.27153,40.718228,61530
-88.088716,41.839679,60132
-88.304994,42.067101,60122
-90.14057,40.051603,62627
-88.30954,41.174117,60424
-88.088716,41.839679,60198
-88.40295,40.205916,61853
-89.88891,38.725498,62294
-90.57923,41.195087,61486
-87.65852,41.940832,60657
-89.606017,39.749457,62776
-89.61645,38.006386,62272
-88.372434,37.726738,62394
-91.33182,40.402015,62341
-88.951205,41.964197,60149
-89.8029,39.092526,62009
-89.03866,38.212746,62894
-90.05163,40.296415,62644
-89.083056,37.311333,62973
-88.62966,40.139336,61839
-87.750216,39.679882,61955
-89.14346,37.835684,62949
-90.17778,42.298773,61028
-88.86268,41.042878,61311
-89.5631,38.554515,62245
-89.718401,40.744179,61650
-89.5228,39.031623,62077
-87.82876,40.748087,60939
-88.5144,39.45274,61928
-89.170527,42.325364,61126
-89.63612,39.7715,62703
-88.348484,42.185733,60156
-88.07537,39.901988,61852
-87.74576,41.946431,60641
-88.98873,39.228594,62431
-90.2216,38.947841,62035
-89.170527,42.325364,61110
-90.161761,40.449305,61433
-88.31569,39.038732,62479
-89.65554,40.849036,61525
-87.86525,42.404272,60087
-88.49,40.607615,61731
-87.82163,41.836131,60546
-91.26558,40.094396,62351
-88.420178,41.936977,60507
-89.79442,41.280262,61345
-87.7495,39.004728,62454
-87.68732,41.811929,60204
-88.61431,42.424338,60033
-87.95334,38.755492,62421
-88.33275,39.35239,62469
-87.96393,42.167638,60089
-88.20074,42.277691,60042
-88.30498,41.919808,60174
-89.78042,40.690205,61536
-89.93036,41.612038,61277
-88.52604,40.336763,61724
-89.15783,37.363981,62926
-89.47636,41.843702,61021
-90.02786,39.754308,62601
-90.12675,38.6151,62205
-89.35828,42.236813,61077
-89.82872,39.213822,62043
-89.67132,39.370091,62572
-90.00785,37.988745,62261
-90.01888,40.929497,61489
-90.15909,38.906065,62002
-91.38474,40.09625,62376
-87.73309,41.631683,60445
-88.39026,40.653799,61775
-87.68732,41.811929,60161
-90.96542,40.854247,61437
-87.75531,41.422555,60449
-89.718401,40.744179,61630
-88.088716,41.839679,60567
-89.606017,39.749457,62722
-89.2205,41.168946,61335
-88.05462,42.410687,60046
-89.32451,41.252101,61327
-90.93288,40.223837,62311
-89.70537,41.813776,61081
-89.56654,40.817587,61552
-89.021881,41.499089,61371
-88.81584,39.984291999999996,62501
-89.718401,40.744179,61654
-89.606017,39.749457,62765
-89.56055,37.75858,62950
-89.85054,38.544298,62225
-87.96779,42.229856,60061
-90.12098,42.472458,61001
-89.20174,37.119739,62964
-87.68732,41.811929,60687
-87.62255,41.695434,60628
-89.718401,40.744179,61518
-90.05894,38.828347,62087
-87.6404,41.776983,60621
-89.65849,41.174037,61421
-89.606017,39.749457,62721
-89.21536,41.865034,61006
-90.41674,39.301561,62016
-88.96776,40.145501,61727
-89.23943,40.975736,61541
-87.65114,41.875882,60607
-87.86093,42.238087,60045
-89.23655,41.264159,61326
-90.08613,41.657803,61250
-90.01241,38.91973,62067
-89.06088,40.399689,61772
-89.02992,37.477639,62912
-88.876792,37.44725,62909
-88.3731,40.463079,60936
-88.5101,40.553838,61720
-88.55792,41.168761,60437
-87.96475,41.509231,60451
-87.89234,42.008429,60018
-88.82814,38.768451999999996,62854
-89.49298,39.130404,62089
-87.79148,41.663548,60463
-88.38028,40.584937,61773
-89.13579,40.738973,61771
-87.93517,42.375821,60031
-89.415831,37.758646,62971
-87.66927,41.900332,60622
-90.35383,38.958848,62028
-89.718401,40.744179,61612
-87.80805,41.922681,60707
-89.15231,40.992084,61369
-89.058643,37.803216,62648
-90.50529,40.889288,61423
-89.19419,40.795911,61561
-89.41265,39.58755,62540
-88.03433,42.338955,60030
-87.72134,41.483844,60471
-90.70671,41.31653,61279
-89.78428,39.110422,62023
-91.05902,40.778519,61425
-88.91954,38.516025,62853
-88.88791,40.740729,61744
-91.22914,39.709855,62343
-90.16643,38.6565,62059
-87.68732,41.811929,60678
-89.170527,42.325364,61131
-87.75869,41.971044,60630
-88.34177,41.684896,60543
-88.473594,38.757302,62847
-88.088716,41.839679,60128
-89.285172,40.21927,61751
-87.68732,41.811929,60159
-87.610053,42.322814,60092
-89.08366,38.804938,62892
-88.71835,39.800512,61936
-89.76667,39.503383,62690
-90.02166,40.68847,61531
-89.59084,41.989386,61064
-90.31077,42.270426,61041
-87.68732,41.811929,60668
-90.94976,39.988988,62324
-90.428,41.439784,61240
-90.42833,40.292388,61484
-88.15303,42.372721,60041
-89.29692,39.548928,62568
-89.718401,40.744179,61635
-90.01763,38.636749,62232
-87.9874,40.823527,60930
-90.37946,40.740729,61474
-89.18982,39.638951,62567
-89.32013,40.431577,61759
-91.09115,39.599949,62356
-89.01776,42.254087,61108
-88.17268,41.17569,60935
-87.679408,42.04973,60209
-89.37082,40.873236,61545
-87.78882,42.041999,60053
-88.60033,39.434148,61957
-89.606017,39.749457,62720
-89.5305,38.620018,62230
-88.17348,39.496547,61920
-88.96635,40.240627,61777
-89.66298,41.610151,61243
-88.97084,42.034502,60129
-87.94181,41.89103,60126
-88.03291,38.160972,62827
-88.89365,38.875494,62880
-88.55317,41.598631,60536
-88.76933,41.438531,60557
-88.31957,41.885728,60134
-87.6117,39.006924,62451
-89.92116,41.719782,61261
-89.617657,40.785652999999996,61640
-89.29707,39.993254,62548
-88.63376,40.884053,61764
-87.73545,42.005331,60712
-89.11878,40.850381,61516
-89.31217,37.42084,62952
-89.170527,42.325364,61132
-87.888971,41.146464,60944
-89.95565,40.780415,61529
-89.17901,41.25645,61363
-87.85474,40.766096,60928
-87.69684,42.056391,60201
-88.09675,42.01299,60193
-88.34792,39.59477,61931
-89.66966,41.4547,61338
-88.01827,41.80348,60515
-89.00559,39.617542,62550
-88.56383,39.012089,62473
-89.25099,42.271385,61088
-87.73137,40.710295,60974
-91.35197,40.240004,62373
-88.36389,39.945328,61872
-87.68732,41.811929,60674
-88.09647,42.366253,60073
-87.60839,41.570384,60476
-87.894366,42.028779,60017
-90.17764,40.499297,61427
-89.99143,39.487357,62667
-90.01821,41.409646,61235
-88.01922,40.310063,61847
-87.6603,40.372447,60963
-87.68732,41.811929,60670
-88.452481,42.324761,60051
-89.41267,41.770952,61324
-90.142329,39.177478,62003
-87.68732,41.811929,60412
-88.45183,41.779939,60554
-89.718401,40.744179,61655
-88.477739,40.810131,61901
-89.28271,37.240381,62988
-90.03285,40.490965,61524
-87.68732,41.811929,60026
-87.74051,40.784447,60970
-90.6289,39.884796,62378
-88.29114,37.877628,62871
-89.11963,38.60823,62882
-88.77539,41.768498,60556
-88.73327,37.18308,62960
-88.43125,42.468318,60034
-89.39012,39.77386,62545
-89.72708,42.4447,61050
-89.18974,37.025325,62914
-89.57044,38.996375,62086
-89.33932,42.00663,61061
